iso3,year,value
PRY,2000,5100868
PER,2020,32838579
PER,2019,32449303
PER,2018,31897584
PER,2017,31324637
PER,2016,30866494
PER,2015,30457600
PER,2014,30115826
PER,2013,29817919
PER,2012,29550366
PER,2011,29304086
PER,2010,29086019
PER,2009,28896811
PER,2008,28719041
PER,2007,28530699
PER,2006,28324491
PER,2005,28101180
PER,2004,27852190
PER,2003,27580490
PER,2002,27288217
PER,2001,26964601
PER,2000,26598331
PHL,2020,112081264
PHL,2019,110804683
PHL,2018,109465287
PHL,2017,108119693
PHL,2016,106735719
PHL,2015,105312992
PHL,2014,103767130
PHL,2013,102076336
PHL,2012,100175512
PHL,2011,98248614
PHL,2010,96337125
PHL,2009,94384250
PHL,2008,92699095
PHL,2007,91075184
PHL,2006,89508986
PHL,2005,88015962
PHL,2004,86394504
PHL,2003,84731835
PHL,2002,83068889
PHL,2001,81401488
PHL,2000,79625397
POL,2020,37515748
POL,2019,37965475
POL,2018,37974750
POL,2017,37974826
POL,2016,37970087
POL,2015,37986412
POL,2014,38011735
POL,2013,38040196
POL,2012,38063164
POL,2011,38063255
POL,2010,38042794
POL,2009,38151603
POL,2008,38125759
POL,2007,38120560
POL,2006,38141267
POL,2005,38165445
POL,2004,38182222
POL,2003,38204570
POL,2002,38230364
POL,2001,38248076
POL,2000,38258629
PRT,2020,10297081
PRT,2019,10286263
PRT,2018,10283822
PRT,2017,10300300
PRT,2016,10325452
PRT,2015,10358076
PRT,2014,10401062
PRT,2013,10457295
PRT,2012,10514844
PRT,2011,10557560
PRT,2010,10573100
PRT,2009,10568247
PRT,2008,10558177
PRT,2007,10542964
PRT,2006,10522288
PRT,2005,10503330
PRT,2004,10483861
PRT,2003,10458821
PRT,2002,10419631
PRT,2001,10362722
PRT,2000,10289898
PRI,2020,3281591
PRI,2019,3302691
PRI,2018,3290690
PRI,2017,3410837
PRI,2016,3480432
PRI,2015,3535167
PRI,2014,3585017
PRI,2013,3631427
PRI,2012,3661045
PRI,2011,3693464
PRI,2010,3724465
PRI,2009,3740410
PRI,2008,3760866
PRI,2007,3782995
PRI,2006,3805214
PRI,2005,3821362
PRI,2004,3826878
PRI,2003,3826095
PRI,2002,3823701
PRI,2001,3818774
PRI,2000,3810605
QAT,2020,2794148
QAT,2019,2638657
QAT,2018,2580734
QAT,2017,2545820
QAT,2016,2477113
QAT,2015,2344557
QAT,2014,2151745
QAT,2013,1916426
QAT,2012,1722438
QAT,2011,1624761
QAT,2010,1616832
QAT,2009,1608903
QAT,2008,1426938
QAT,2007,1208595
QAT,2006,972831
QAT,2005,825408
QAT,2004,773332
QAT,2003,744682
QAT,2002,711205
QAT,2001,677925
QAT,2000,644989
ROU,2020,19265250
ROU,2019,19371648
ROU,2018,19473970
ROU,2017,19588715
ROU,2016,19702267
ROU,2015,19815616
ROU,2014,19908979
ROU,2013,19983693
ROU,2012,20058035
ROU,2011,20147528
ROU,2010,20246871
ROU,2009,20367487
ROU,2008,20537875
ROU,2007,20882982
ROU,2006,21193760
ROU,2005,21319685
ROU,2004,21451748
ROU,2003,21574326
ROU,2002,21730496
ROU,2001,22131970
ROU,2000,22442971
RWA,2020,13065837
RWA,2019,12776103
RWA,2018,12487996
RWA,2017,12202060
RWA,2016,11919183
RWA,2015,11640022
RWA,2014,11364757
RWA,2013,11093340
RWA,2012,10829901
RWA,2011,10573733
RWA,2010,10317553
RWA,2009,10060432
RWA,2008,9804269
RWA,2007,9549933
RWA,2006,9299246
RWA,2005,9054528
RWA,2004,8816844
RWA,2003,8586875
RWA,2002,8400180
RWA,2001,8287094
RWA,2000,8213931
KNA,2020,46870
KNA,2019,46952
KNA,2018,47008
KNA,2017,47050
KNA,2016,47075
KNA,2015,47087
KNA,2014,47089
KNA,2013,47069
KNA,2012,47033
KNA,2011,46886
KNA,2010,46846
KNA,2009,46916
KNA,2008,46835
KNA,2007,46706
KNA,2006,46569
KNA,2005,46437
KNA,2004,46315
KNA,2003,46176
KNA,2002,46020
KNA,2001,45761
KNA,2000,45248
LCA,2020,178250
LCA,2019,177661
LCA,2018,177017
LCA,2017,176342
LCA,2016,175646
LCA,2015,174905
LCA,2014,174138
LCA,2013,173369
LCA,2012,172587
LCA,2011,171801
LCA,2010,170906
LCA,2009,169869
LCA,2008,168808
LCA,2007,167758
LCA,2006,166639
LCA,2005,165450
LCA,2004,164239
LCA,2003,162976
LCA,2002,161641
LCA,2001,160237
LCA,2000,158616
VCT,2020,103526
VCT,2019,104167
VCT,2018,104926
VCT,2017,105663
VCT,2016,106349
VCT,2015,106960
VCT,2014,107535
VCT,2013,108135
VCT,2012,108736
VCT,2011,109349
VCT,2010,109959
VCT,2009,110508
VCT,2008,111028
VCT,2007,111531
VCT,2006,112014
VCT,2005,112450
VCT,2004,112835
VCT,2003,113141
VCT,2002,113347
VCT,2001,113501
VCT,2000,113545
WSM,2020,211944
WSM,2019,209780
WSM,2018,207582
WSM,2017,205415
WSM,2016,203499
WSM,2015,201782
WSM,2014,200037
WSM,2013,198268
WSM,2012,196498
WSM,2011,194713
WSM,2010,193023
WSM,2009,191513
WSM,2008,190107
WSM,2007,188753
WSM,2006,187709
WSM,2005,186978
WSM,2004,186249
WSM,2003,185430
WSM,2002,184471
WSM,2001,183166
WSM,2000,181685
STP,2020,217435
STP,2019,213392
STP,2018,210187
STP,2017,206970
STP,2016,203689
STP,2015,200291
STP,2014,196767
STP,2013,193148
STP,2012,189439
STP,2011,185649
STP,2010,181802
STP,2009,177853
STP,2008,173793
STP,2007,169700
STP,2006,165638
STP,2005,161639
STP,2004,157705
STP,2003,153814
STP,2002,149922
STP,2001,146375
STP,2000,144018
SAU,2020,31552510
SAU,2019,30063799
SAU,2018,30196281
SAU,2017,30977355
SAU,2016,30954198
SAU,2015,29816382
SAU,2014,28309273
SAU,2013,27624004
SAU,2012,26168861
SAU,2011,25091867
SAU,2010,23978487
SAU,2009,24217654
SAU,2008,23287877
SAU,2007,22368313
SAU,2006,21459144
SAU,2005,20559890
SAU,2004,19669480
SAU,2003,18786767
SAU,2002,17910910
SAU,2001,17041397
SAU,2000,16177722
SEN,2020,16789219
SEN,2019,16352922
SEN,2018,15914498
SEN,2017,15475002
SEN,2016,15034521
SEN,2015,14593331
SEN,2014,14152102
SEN,2013,13710849
SEN,2012,13310495
SEN,2011,12958897
SEN,2010,12635413
SEN,2009,12337389
SEN,2008,12048959
SEN,2007,11770344
SEN,2006,11500094
SEN,2005,11235472
SEN,2004,10975704
SEN,2003,10721176
SEN,2002,10466214
SEN,2001,10212942
SEN,2000,9968260
SRB,2020,6899126
SRB,2019,6945235
SRB,2018,6982604
SRB,2017,7020858
SRB,2016,7058322
SRB,2015,7095383
SRB,2014,7131787
SRB,2013,7166553
SRB,2012,7201497
SRB,2011,7236519
SRB,2010,7291436
SRB,2009,7320807
SRB,2008,7350222
SRB,2007,7381579
SRB,2006,7411569
SRB,2005,7440769
SRB,2004,7463157
SRB,2003,7480591
SRB,2002,7500031
SRB,2001,7503433
SRB,2000,7516346
SYC,2020,98462
SYC,2019,97625
SYC,2018,96762
SYC,2017,95843
SYC,2016,94677
SYC,2015,93419
SYC,2014,91359
SYC,2013,89949
SYC,2012,88303
SYC,2011,87441
SYC,2010,89770
SYC,2009,87298
SYC,2008,86956
SYC,2007,85033
SYC,2006,84600
SYC,2005,82858
SYC,2004,82475
SYC,2003,82781
SYC,2002,83723
SYC,2001,81202
SYC,2000,81131
SLE,2020,7912558
SLE,2019,7731991
SLE,2018,7554563
SLE,2017,7379299
SLE,2016,7205328
SLE,2015,7037655
SLE,2014,6876385
SLE,2013,6714051
SLE,2012,6551080
SLE,2011,6387251
SLE,2010,6222714
SLE,2009,6055646
SLE,2008,5894722
SLE,2007,5749352
SLE,2006,5624466
SLE,2005,5501712
SLE,2004,5355717
SLE,2003,5177687
SLE,2002,4971435
SLE,2001,4692716
SLE,2000,4423611
SGP,2020,5685807
SGP,2019,5703569
SGP,2018,5638676
SGP,2017,5612253
SGP,2016,5607283
SGP,2015,5535002
SGP,2014,5469724
SGP,2013,5399162
SGP,2012,5312437
SGP,2011,5183688
SGP,2010,5076732
SGP,2009,4987573
SGP,2008,4839396
SGP,2007,4588599
SGP,2006,4401365
SGP,2005,4265762
SGP,2004,4166664
SGP,2003,4114826
SGP,2002,4175950
SGP,2001,4138012
SGP,2000,4027887
SVK,2020,5458827
SVK,2019,5454147
SVK,2018,5446771
SVK,2017,5439232
SVK,2016,5430798
SVK,2015,5423801
SVK,2014,5418649
SVK,2013,5413393
SVK,2012,5407579
SVK,2011,5398384
SVK,2010,5391428
SVK,2009,5386406
SVK,2008,5379233
SVK,2007,5374622
SVK,2006,5373054
SVK,2005,5372807
SVK,2004,5372280
SVK,2003,5373374
SVK,2002,5376912
SVK,2001,5378867
SVK,2000,5388720
SVN,2020,2102419
SVN,2019,2088385
SVN,2018,2073894
SVN,2017,2066388
SVN,2016,2065042
SVN,2015,2063531
SVN,2014,2061980
SVN,2013,2059953
SVN,2012,2057159
SVN,2011,2052843
SVN,2010,2048583
SVN,2009,2039669
SVN,2008,2021316
SVN,2007,2018122
SVN,2006,2006868
SVN,2005,2000474
SVN,2004,1997012
SVN,2003,1995733
SVN,2002,1994530
SVN,2001,1992060
SVN,2000,1988925
SLB,2020,744498
SLB,2019,728147
SLB,2018,709101
SLB,2017,685672
SLB,2016,662379
SLB,2015,639415
SLB,2014,616908
SLB,2013,594945
SLB,2012,573606
SLB,2011,552945
SLB,2010,532968
SLB,2009,518141
SLB,2008,508790
SLB,2007,500156
SLB,2006,491594
SLB,2005,483080
SLB,2004,474611
SLB,2003,466154
SLB,2002,457671
SLB,2001,449125
SLB,2000,440469
SOM,2020,16651191
SOM,2019,16030971
SOM,2018,15452487
SOM,2017,14916629
SOM,2016,14348740
SOM,2015,13806963
SOM,2014,13339491
SOM,2013,12869594
SOM,2012,12461160
SOM,2011,12348830
SOM,2010,12261756
SOM,2009,11961201
SOM,2008,11663084
SOM,2007,11322582
SOM,2006,10975502
SOM,2005,10644228
SOM,2004,10280998
SOM,2003,9909157
SOM,2002,9550063
SOM,2001,9198493
SOM,2000,8838713
ZAF,2020,60562381
ZAF,2019,59587885
ZAF,2018,58613001
ZAF,2017,57635162
ZAF,2016,57259551
ZAF,2015,56723537
ZAF,2014,55594838
ZAF,2013,54678791
ZAF,2012,53782567
ZAF,2011,52995205
ZAF,2010,52344051
ZAF,2009,51728516
ZAF,2008,51114599
ZAF,2007,50528584
ZAF,2006,49998277
ZAF,2005,49490033
ZAF,2004,48991421
ZAF,2003,48500348
ZAF,2002,48019415
ZAF,2001,47566800
ZAF,2000,47159719
SSD,2020,10698467
SSD,2019,10423384
SSD,2018,10122977
SSD,2017,10259154
SSD,2016,10830102
SSD,2015,11107561
SSD,2014,11235073
SSD,2013,11166275
SSD,2012,10756240
SSD,2011,10288109
SSD,2010,9745953
SSD,2009,9243556
SSD,2008,8817647
SSD,2007,8388788
SSD,2006,7976526
SSD,2005,7590143
SSD,2004,7233041
SSD,2003,6903127
SSD,2002,6596806
SSD,2001,6308391
SSD,2000,6032267
ESP,2020,47359424
ESP,2019,47118501
ESP,2018,46782011
ESP,2017,46571232
ESP,2016,46458139
ESP,2015,46422303
ESP,2014,46460733
ESP,2013,46604197
ESP,2012,46773055
ESP,2011,46742697
ESP,2010,46576897
ESP,2009,46362946
ESP,2008,45954106
ESP,2007,45226803
ESP,2006,44397319
ESP,2005,43653155
ESP,2004,42921895
ESP,2003,42187645
ESP,2002,41431558
ESP,2001,40850412
ESP,2000,40567864
LKA,2020,21919000
LKA,2019,21803000
LKA,2018,21670000
LKA,2017,21453000
LKA,2016,21209000
LKA,2015,20970000
LKA,2014,20778000
LKA,2013,20585000
LKA,2012,21169458
LKA,2011,21009048
LKA,2010,20879089
LKA,2009,20756435
LKA,2008,20629378
LKA,2007,20492545
LKA,2006,20352411
LKA,2005,20216524
LKA,2004,20087605
LKA,2003,19951521
LKA,2002,19805752
LKA,2001,19600362
LKA,2000,19293054
SDN,2020,46789231
SDN,2019,45548175
SDN,2018,44230596
SDN,2017,42714306
SDN,2016,41259892
SDN,2015,40024431
SDN,2014,38823318
SDN,2013,37785849
SDN,2012,36923178
SDN,2011,36140806
SDN,2010,35414399
SDN,2009,34569113
SDN,2008,33623980
SDN,2007,32764135
SDN,2006,31992435
SDN,2005,31262444
SDN,2004,30556637
SDN,2003,29896035
SDN,2002,29228727
SDN,2001,28516770
SDN,2000,27816745
SUR,2020,612317
SUR,2019,605768
SUR,2018,599513
SUR,2017,593713
SUR,2016,587757
SUR,2015,581627
SUR,2014,575373
SUR,2013,569020
SUR,2012,562633
SUR,2011,556269
SUR,2010,549923
SUR,2009,543568
SUR,2008,537245
SUR,2007,531016
SUR,2006,524997
SUR,2005,519313
SUR,2004,513923
SUR,2003,506414
SUR,2002,496551
SUR,2001,486560
SUR,2000,476643
SWE,2020,10353442
SWE,2019,10278887
SWE,2018,10175214
SWE,2017,10057698
SWE,2016,9923085
SWE,2015,9799186
SWE,2014,9696110
SWE,2013,9600379
SWE,2012,9519374
SWE,2011,9449213
SWE,2010,9378126
SWE,2009,9298515
SWE,2008,9219637
SWE,2007,9148092
SWE,2006,9080505
SWE,2005,9029572
SWE,2004,8993531
SWE,2003,8958229
SWE,2002,8924958
SWE,2001,8895960
SWE,2000,8872109
CHE,2020,8638167
CHE,2019,8575280
CHE,2018,8514329
CHE,2017,8451840
CHE,2016,8373338
CHE,2015,8282396
CHE,2014,8188649
CHE,2013,8089346
CHE,2012,7996861
CHE,2011,7912398
CHE,2010,7824909
CHE,2009,7743831
CHE,2008,7647675
CHE,2007,7551117
CHE,2006,7483934
CHE,2005,7437115
CHE,2004,7389625
CHE,2003,7339001
CHE,2002,7284753
CHE,2001,7229854
CHE,2000,7184250
TJK,2020,9749310
TJK,2019,9529966
TJK,2018,9307333
TJK,2017,9085946
TJK,2016,8865631
TJK,2015,8643840
TJK,2014,8425552
TJK,2013,8216724
TJK,2012,8014084
TJK,2011,7824785
TJK,2010,7652141
TJK,2009,7490230
TJK,2008,7338403
TJK,2007,7194477
TJK,2006,7057566
TJK,2005,6924720
TJK,2004,6790547
TJK,2003,6658575
TJK,2002,6531669
TJK,2001,6407377
TJK,2000,6284735
THA,2020,71641484
THA,2019,71522271
THA,2018,71376079
THA,2017,71160187
THA,2016,70859841
THA,2015,70540795
THA,2014,70216367
THA,2013,69845114
THA,2012,69436098
THA,2011,69007208
THA,2010,68579447
THA,2009,68121080
THA,2008,67619830
THA,2007,67102394
THA,2006,66567687
THA,2005,66017420
THA,2004,65452047
THA,2003,64868166
THA,2002,64266437
THA,2001,63651141
THA,2000,63007815
TGO,2020,7788054
TGO,2019,7619925
TGO,2018,7458206
TGO,2017,7324386
TGO,2016,7200884
TGO,2015,7071502
TGO,2014,6937644
TGO,2013,6798848
TGO,2012,6653718
TGO,2011,6500582
TGO,2010,6325788
TGO,2009,6130946
TGO,2008,5936138
TGO,2007,5748443
TGO,2006,5569664
TGO,2005,5413154
TGO,2004,5281320
TGO,2003,5154112
TGO,2002,5027130
TGO,2001,4904144
TGO,2000,4783722
TON,2020,105704
TON,2019,105669
TON,2018,105567
TON,2017,105356
TON,2016,105524
TON,2015,106095
TON,2014,106609
TON,2013,107078
TON,2012,107460
TON,2011,107570
TON,2010,107400
TON,2009,107203
TON,2008,107020
TON,2007,106726
TON,2006,106253
TON,2005,105671
TON,2004,105071
TON,2003,104464
TON,2002,103874
TON,2001,103288
TON,2000,102677
TTO,2020,1366725
TTO,2019,1363985
TTO,2018,1359193
TTO,2017,1356633
TTO,2016,1353895
TTO,2015,1349667
TTO,2014,1345343
TTO,2013,1340557
TTO,2012,1335194
TTO,2011,1328019
TTO,2010,1317714
TTO,2009,1310106
TTO,2008,1308587
TTO,2007,1303188
TTO,2006,1297944
TTO,2005,1294494
TTO,2004,1345380
TTO,2003,1338709
TTO,2002,1332011
TTO,2001,1325567
TTO,2000,1319774
TUN,2020,11974057
TUN,2019,11875081
TUN,2018,11765514
TUN,2017,11650498
TUN,2016,11528674
TUN,2015,11402264
TUN,2014,11274288
TUN,2013,11141361
TUN,2012,11009647
TUN,2011,10886035
TUN,2010,10765980
TUN,2009,10650681
TUN,2008,10542635
TUN,2007,10441702
TUN,2006,10346410
TUN,2005,10255472
TUN,2004,10166163
TUN,2003,10071632
TUN,2002,9971515
TUN,2001,9869677
TUN,2000,9764935
TUR,2020,83384680
TUR,2019,82579440
TUR,2018,81407204
TUR,2017,80312698
TUR,2016,79277962
TUR,2015,78218479
TUR,2014,77181884
TUR,2013,76147624
TUR,2012,75175827
TUR,2011,74223629
TUR,2010,73142150
TUR,2009,72039206
TUR,2008,71051678
TUR,2007,70158112
TUR,2006,70045349
TUR,2005,69329557
TUR,2004,68592617
TUR,2003,67831730
TUR,2002,67048795
TUR,2001,66245128
TUR,2000,65425961
TKM,2020,6949912
TKM,2019,6803944
TKM,2018,6655524
TKM,2017,6507061
TKM,2016,6360041
TKM,2015,6215770
TKM,2014,6075283
TKM,2013,5939341
TKM,2012,5808546
TKM,2011,5683417
TKM,2010,5564356
TKM,2009,5451592
TKM,2008,5345029
TKM,2007,5244046
TKM,2006,5147105
TKM,2005,5052257
TKM,2004,4958093
TKM,2003,4863865
TKM,2002,4769465
TKM,2001,4675409
TKM,2000,4582677
TUV,2020,10399
TUV,2019,10581
TUV,2018,10751
TUV,2017,10869
TUV,2016,10930
TUV,2015,10963
TUV,2014,10984
TUV,2013,11001
TUV,2012,10934
TUV,2011,10780
TUV,2010,10614
TUV,2009,10461
TUV,2008,10321
TUV,2007,10182
TUV,2006,10056
TUV,2005,9940
TUV,2004,9816
TUV,2003,9695
TUV,2002,9623
TUV,2001,9586
TUV,2000,9544
UGA,2020,44457152
UGA,2019,42999637
UGA,2018,41565831
UGA,2017,40177388
UGA,2016,38799152
UGA,2015,37531446
UGA,2014,36395539
UGA,2013,35337042
UGA,2012,34337438
UGA,2011,33354543
UGA,2010,32390802
UGA,2009,31451151
UGA,2008,30539553
UGA,2007,29653430
UGA,2006,28794003
UGA,2005,27963289
UGA,2004,27154515
UGA,2003,26352124
UGA,2002,25532870
UGA,2001,24745676
UGA,2000,24000150
UKR,2020,44680014
UKR,2019,44957458
UKR,2018,45208907
UKR,2017,45436041
UKR,2016,45616832
UKR,2015,45784896
UKR,2014,45972380
UKR,2013,46126770
UKR,2012,46210056
UKR,2011,46307853
UKR,2010,46456003
UKR,2009,46623731
UKR,2008,46819175
UKR,2007,47062798
UKR,2006,47278694
UKR,2005,47585556
UKR,2004,47979507
UKR,2003,48315136
UKR,2002,48677281
UKR,2001,49106855
UKR,2000,49556660
ARE,2020,9401038
ARE,2019,9445785
ARE,2018,9346701
ARE,2017,9223225
ARE,2016,8935095
ARE,2015,8505237
ARE,2014,8059440
ARE,2013,7693031
ARE,2012,7391448
ARE,2011,7104538
ARE,2010,6869838
ARE,2009,6707058
ARE,2008,6302664
ARE,2007,5624635
ARE,2006,5009100
ARE,2005,4664790
ARE,2004,4428967
ARE,2003,4192457
ARE,2002,3956826
ARE,2001,3723590
ARE,2000,3493575
GBR,2020,66740000
GBR,2019,66628000
GBR,2018,66287000
GBR,2017,65964000
GBR,2016,65606000
GBR,2015,65087000
GBR,2014,64619000
GBR,2013,64138000
GBR,2012,63711000
GBR,2011,63258810
GBR,2010,62766365
GBR,2009,62276270
GBR,2008,61806995
GBR,2007,61322463
GBR,2006,60846820
GBR,2005,60401206
GBR,2004,59987905
GBR,2003,59647577
GBR,2002,59370479
GBR,2001,59119673
GBR,2000,58892514
USA,2020,331578104
USA,2019,330226227
USA,2018,328529577
USA,2017,326608609
USA,2016,324353340
USA,2015,321815121
USA,2014,319257560
USA,2013,316726282
USA,2012,314339099
USA,2011,311839461
USA,2010,309378227
USA,2009,306771529
USA,2008,304093966
USA,2007,301231207
USA,2006,298379912
USA,2005,295516599
USA,2004,292805298
USA,2003,290107933
USA,2002,287625193
USA,2001,284968955
USA,2000,282162411
URY,2020,3398968
URY,2019,3397206
URY,2018,3394534
URY,2017,3388438
URY,2016,3379283
URY,2015,3368017
URY,2014,3356334
URY,2013,3345337
URY,2012,3335401
URY,2011,3326825
URY,2010,3318580
URY,2009,3310091
URY,2008,3302177
URY,2007,3295153
URY,2006,3289506
URY,2005,3285771
URY,2004,3283148
URY,2003,3281186
URY,2002,3278867
URY,2001,3274251
URY,2000,3266206
UZB,2020,33586372
UZB,2019,32964701
UZB,2018,32373490
UZB,2017,31819178
UZB,2016,31284568
UZB,2015,30749346
UZB,2014,30222994
UZB,2013,29724065
UZB,2012,29261903
UZB,2011,28823196
UZB,2010,28385506
UZB,2009,27939328
UZB,2008,27494774
UZB,2007,27076008
UZB,2006,26699043
UZB,2005,26356975
UZB,2004,26029350
UZB,2003,25711259
UZB,2002,25399980
UZB,2001,25090283
UZB,2000,24787054
VUT,2020,298858
VUT,2019,291985
VUT,2018,285259
VUT,2017,278507
VUT,2016,272087
VUT,2015,266101
VUT,2014,260240
VUT,2013,254482
VUT,2012,248883
VUT,2011,243474
VUT,2010,238248
VUT,2009,232731
VUT,2008,226896
VUT,2007,221276
VUT,2006,215923
VUT,2005,210760
VUT,2004,205711
VUT,2003,200746
VUT,2002,195863
VUT,2001,191031
VUT,2000,186281
YEM,2020,36134863
YEM,2019,35111408
YEM,2018,34085182
YEM,2017,33090921
YEM,2016,32109010
YEM,2015,31159379
YEM,2014,30226309
YEM,2013,29312952
YEM,2012,28433647
YEM,2011,27582897
YEM,2010,26754387
YEM,2009,25927724
YEM,2008,25111941
YEM,2007,24318082
YEM,2006,23543083
YEM,2005,22790085
YEM,2004,22095167
YEM,2003,21456379
YEM,2002,20835086
YEM,2001,20226147
YEM,2000,19624141
ZMB,2020,19059395
ZMB,2019,18513839
ZMB,2018,17973569
ZMB,2017,17441320
ZMB,2016,16914423
ZMB,2015,16399089
ZMB,2014,15895315
ZMB,2013,15398997
ZMB,2012,14913629
ZMB,2011,14437796
ZMB,2010,13965594
ZMB,2009,13490389
ZMB,2008,13021324
ZMB,2007,12565085
ZMB,2006,12129553
ZMB,2005,11718819
ZMB,2004,11338198
ZMB,2003,10983595
ZMB,2002,10647949
ZMB,2001,10325185
ZMB,2000,10017631
ZWE,2020,15526888
ZWE,2019,15271368
ZWE,2018,15034452
ZWE,2017,14812482
ZWE,2016,14600294
ZWE,2015,14399013
ZWE,2014,14207359
ZWE,2013,14013808
ZWE,2012,13817887
ZWE,2011,13595424
ZWE,2010,13356548
ZWE,2009,13142790
ZWE,2008,12959149
ZWE,2007,12804058
ZWE,2006,12636445
ZWE,2005,12483432
ZWE,2004,12365896
ZWE,2003,12232323
ZWE,2002,12087653
ZWE,2001,11971901
ZWE,2000,11892055
ALB,2020,2528480
ALB,2019,2567801
ALB,2018,2607733
ALB,2017,2648285
ALB,2016,2689469
ALB,2015,2731293
ALB,2014,2773767
ALB,2013,2816902
ALB,2012,2860708
ALB,2011,2905195
ALB,2010,2913021
ALB,2009,2927519
ALB,2008,2947314
ALB,2007,2970017
ALB,2006,2992547
ALB,2005,3011487
ALB,2004,3026939
ALB,2003,3039616
ALB,2002,3051010
ALB,2001,3060173
ALB,2000,3089027
